,review_id,username,user_image,rating,review_text,thumbs_up_count,review_date,app_version,replied_at,reply_content,lang,app_name
0,a1405c55-faa0-432f-a455-da2bcccb2ac5,MD SAIFUL ISLAM SOHEL RANA,https://play-lh.googleusercontent.com/a/ACg8ocKjftyStKy-0pODZeINKcgyAnjDct6ddATGPCMKnZJWs7OUEA=mo,3,না আমার তথ্য শুধু মাত্র আমি ও আমার অনুমোদিত অ্যাপস রকেট ব্যতীত অন্য কেউ না,0,2026-06-04 18:38:24,3.1.1,,,bn,Rocket
1,0f69e69a-fc22-4245-a868-781bc134a008,Didar Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjVXwKLBalCjY57T_8ocaNBCTkNIUJXJa4VdHwI7a8MwrKa11yfG,5,দুইদিন ধরে রকেট একাউন্ট খোলার জন্য চেষ্টা করতেছি নাম্বার পিন নাম্বার সব কিছুই ঠিকমতন দিচ্ছে কিন্তু খোলা যাচ্ছে না কোন নেট প্রবলেম নেই তারপরও যাচ্ছে না কেন আমি রকেট থেকে বিকাশে টাকা ক্যাশ আউট করবো,0,2026-05-31 15:55:10,,,,bn,Rocket
2,985146a8-dbd2-486e-91f5-fd276c59d7d9,Md Kader,https://play-lh.googleusercontent.com/a/ACg8ocKT6x6bEJGhgUrJ_M6hmstwvMk_XgUDGFH15iL7bJjEontH9w=mo,5,ok,0,2026-05-22 08:59:01,,,,bn,Rocket
3,b36a49d0-c2e5-4752-8007-f396cd5f2cad,MD FORID AHMED,https://play-lh.googleusercontent.com/a-/ALV-UjWKJ2eFFYj4ZIVt4JI50tWVp1H7WKI_2QeihDGVUQ62Txy4ujgP,5,ভালো,0,2026-05-18 10:14:58,3.1.1,,,bn,Rocket
4,e7b197fd-a079-4809-8ae5-722f36019fd1,Toyel Islam,https://play-lh.googleusercontent.com/a-/ALV-UjVhRC9LyCmauTJNHGBjPk_qC2anpGgVDTC_fp1z9Yy5U2nGNeU,5,আমার অ্যাকাউন্টটি আমি খুলতে পারতেছি না কেন,0,2026-05-13 09:41:49,,,,bn,Rocket
5,fd7b2493-8296-4703-801f-1991c1d062ef,Anik salman,https://play-lh.googleusercontent.com/a-/ALV-UjU_Q4ekRQigP-1wq-ufrXBRAa64pq6xureyQCGTCQUL2ea8-GY,5,ধন্যবাদ সবাইকে,0,2026-05-13 08:47:06,3.1.1,,,bn,Rocket
6,0b35608e-3122-475b-85a3-9d44602fdecf,Mnbe Um,https://play-lh.googleusercontent.com/a/ACg8ocLMbocKtNzksv1WMA7lrZZpVRtFxT4NiK5FGTJ2hl0O4dlpOA=mo,5,খুব ভালো,0,2026-05-07 13:32:51,,,,bn,Rocket
7,58dfc97f-195e-4fab-b5a2-3998ba7f93a5,Shadman Sakib,https://play-lh.googleusercontent.com/a-/ALV-UjUgHS8ShQ2IYecTnL_-Qc8xO41p4sHAkcGhwBx6S1gd_UVyKLI,1,All ok but need skitto recharge.,1,2026-05-07 01:03:42,3.0.11,,,bn,Rocket
8,5783853d-2e89-46e4-8a66-c94a89bf5aa8,Hr. Ridoy,https://play-lh.googleusercontent.com/a-/ALV-UjXts56wpq7OItkP6FtC0JACfta5pJD8MpG1WD0KhWhmOT5ZuEg,5,Nice App,0,2026-05-06 23:05:19,3.1.1,,,bn,Rocket
9,5bc2801f-935d-44a9-afbb-ddc4a10e3d59,Mdrafikul Mondol,https://play-lh.googleusercontent.com/a/ACg8ocIWbFzs0uP75Od9o0LFA3fVp76KEBLrW5t7SnnMwk6U4PxiCA=mo,5,এত কিছু বুঝিনা,0,2026-04-30 10:42:40,,,,bn,Rocket
10,634702f2-3d7a-46c0-8f42-707611ad06b8,Mizanur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjUAmTzUHniMXKl3wMpXnyaqMLZfiJr4l8mI8VB03pKZIw3vPZg1,5,আলহামদুলিল্লাহ ভালো,0,2026-04-29 23:46:58,3.1.1,,,bn,Rocket
11,94f5eafb-c013-4aed-8f42-d5d583e012ef,Shamol Roy,https://play-lh.googleusercontent.com/a-/ALV-UjXvvGadhVN-82w-5l6MRcssGZJX5YxgyoaNcTQCczrYGdSOogU,5,📣📣খুব ভালো রকেট এপ অসাধারণ 📢📢,7,2026-04-26 16:37:47,3.1.1,,,bn,Rocket
12,1ba7f830-f642-4c1f-b48e-c5e63e19208d,mdkowsar ali,https://play-lh.googleusercontent.com/a-/ALV-UjX7NLmiUTeRsbX9v3uMmpHOBzLP4hpaJhg21UxVv1lJX0fkG8Ug,5,good apps,0,2026-04-21 03:31:24,3.1.1,,,bn,Rocket
13,53e58a88-a78f-470b-8d1a-afef43d2f236,MD HAFIZUL ISLAM,https://play-lh.googleusercontent.com/a/ACg8ocL9iGZ3ycSh7tjmQQxj2Pfvc0YNrS5wUw1P1J3Q_uzXALfI6rU=mo,5,ভালো,0,2026-04-18 22:31:48,3.1.1,,,bn,Rocket
14,231da4fb-2b3e-480f-bd4d-0dc1f84a46f9,MD Rafiul Islam,https://play-lh.googleusercontent.com/a/ACg8ocKN0pTzpgja3qkFAFEHHxyUuZy4udjgG4xU3xwSDlJVYMKZoQ=mo,5,ভালো,0,2026-04-11 13:07:58,3.1.1,,,bn,Rocket
15,e05b39fd-9ce0-45fd-a8f6-f525f0c9eeb0,MD Sifat,https://play-lh.googleusercontent.com/a/ACg8ocIN3cQWhpGcT2zyUBFxKWJnGukUPgm509ReTNuYaZbDfby60A=mo,5,নাইচ,0,2026-04-05 21:28:02,,,,bn,Rocket
16,8fd610d0-0f59-410f-a574-4a793e5fc130,Rubina Akter,https://play-lh.googleusercontent.com/a-/ALV-UjXgkerhhCZN4hfnTUFzaFGupJE0eudeHg3x9HPXEyu1qBdZOEo,5,fine,0,2026-04-05 04:36:22,,,,bn,Rocket
17,22652882-2a33-4765-b5d0-e02180344d6d,MD ELIAS HOSSEN,https://play-lh.googleusercontent.com/a-/ALV-UjUakypCKtKLYm1NOh7v2F_E0Bdr5J2oxHr62Krr0BZ10xApx6gM1g,2,ভালো,0,2026-04-03 21:19:14,3.1.1,,,bn,Rocket
18,aa23426b-e089-4898-b696-5b2bd9ce5230,Maktabatul Abrar,https://play-lh.googleusercontent.com/a-/ALV-UjVYY3vCTOo8tZgrVj-nC_rGJZ5P49YPvRgdAYqqU3QLHm90XNt2,5,Good,0,2026-04-02 22:31:52,3.1.1,,,bn,Rocket
19,3de57973-16b9-4f48-9d5a-299666c5b488,Khorshed Alam Md (Krsd29),https://play-lh.googleusercontent.com/a-/ALV-UjWKrLsAnVrlfSdOsiJK2auQX0oT6iqoli7lfyGJ2K_c08pOlwcf,4,no thanks,0,2026-03-31 18:46:26,,,,bn,Rocket
20,d8a52a10-89dd-4847-a3c0-842d15f13ace,Ajjfjs,https://play-lh.googleusercontent.com/a/ACg8ocIBaNwwuoJpQ9wkcMqRdKcx5WSAYKzMr-Eq0ARIqJdGaXim3g=mo,5,ok,0,2026-03-30 00:22:46,,,,bn,Rocket
21,4513ec61-389a-435d-af29-f378061ff49c,Bado Mia,https://play-lh.googleusercontent.com/a/ACg8ocKMDVX7kj5qPTYcyzTnZJL1ZM0zLSoJ-rBi9UNup1aGskJJNg=mo,5,nice,4,2026-03-21 15:53:59,3.1.1,,,bn,Rocket
22,f3fedf7c-0fc4-481e-b805-98ad256b4e11,Bk Robin,https://play-lh.googleusercontent.com/a/ACg8ocKcIZuU9U3A9xIS49P_FHVbH3ReCiVd5pm9wP6iyaJ9KRQNeOI=mo,5,good app 💯,0,2026-03-16 22:53:53,,,,bn,Rocket
23,7b25fd21-d5fe-47f3-a1e0-ab302cc9bcff,Koushik Chakraborty,https://play-lh.googleusercontent.com/a-/ALV-UjWW0nsKlUDNEAOjqimidLF4aYKYZxrwWdUFTOo-ZvQoIcSxiR3myw,5,Very Good 💯😊,10,2026-03-11 15:17:48,3.1.1,,,bn,Rocket
24,0394b8f0-d224-4267-bbf3-8cd4270c05bf,Md.amiruul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjX3AeurV-d6Gagrbin91MxSyBxN9hKe9ncXkMvdDWANAUNGhN_N,5,Great apps,0,2026-03-10 09:28:30,3.1.1,,,bn,Rocket
25,71bf5916-42f3-47d5-8734-f8303452a5fa,Md Naharul Islam,https://play-lh.googleusercontent.com/a/ACg8ocI7KMGxdarmptycTcCQoDZ_g9n0gvHhthU5SE7UWy1WR_2BFw=mo,5,Good and Necessary,0,2026-02-25 05:16:47,3.1.1,,,bn,Rocket
26,6fa2b6ac-cb8f-4e68-87e8-dc9a8377ed0b,MD. A. Abdul Awal,https://play-lh.googleusercontent.com/a-/ALV-UjWWhvjQjWXexmXjguarOivvQdN3U35fjQ5dn83AwowwQQgTAYEx,5,darun,0,2026-02-19 21:50:58,,,,bn,Rocket
27,838c482b-7373-48cc-8a33-a6e1a485e965,Md Hasan,https://play-lh.googleusercontent.com/a/ACg8ocK5DzkAUXKO72UpieiLSP0dN55rcbgnqIs0-kaOqKJa0Z979A=mo,5,আইকুল,6,2026-02-12 20:44:25,3.1.1,,,bn,Rocket
28,7b2cdcfa-146d-45d8-bca0-b312e15b40b3,MD Shahin,https://play-lh.googleusercontent.com/a-/ALV-UjUCh6f29-S9iJj3XHJCy8BftrJwSQagRuk5v3rc5MWBAhV2Rd4Q,5,ভালো,5,2026-02-12 13:59:22,3.1.1,,,bn,Rocket
29,b0540be4-5b33-44a9-8705-8d1488e5a126,Thebappy50 thebappy50,https://play-lh.googleusercontent.com/a/ACg8ocJeH3mL7F_MxLad5CZiTt9Ca3Y7XROo0W7rgFoXQFmUsLEt4w=mo,4,অ্যাপসটা ফোনের সামনে আনতে চাই,3,2026-02-11 18:18:24,3.1.1,,,bn,Rocket
30,bc693eb0-59b9-4bbd-8263-ee3b0066b9a8,noyon islam,https://play-lh.googleusercontent.com/a-/ALV-UjWAVgjzWK67crEzcvU1JWVx0yRsxSybTApypb6ooFcXY9HhavhP,5,verry biutiffull,0,2026-02-09 01:42:14,3.1.0,,,bn,Rocket
31,a3d4d8d0-487c-40cc-9611-3952db9e1fae,Alamin sar,https://play-lh.googleusercontent.com/a-/ALV-UjVQD2qFDkPBG5u1VouqMHzLCLTpF_5SlAN91tekNx1MaimlLC6X,5,হা,0,2026-02-06 03:20:28,2.0.63,,,bn,Rocket
32,ac4c08ad-0ccb-4318-bb03-dbde92f78cc8,Sree dadush,https://play-lh.googleusercontent.com/a-/ALV-UjW5ROrr4hxnYYa7EUxajUXjKBh1i-pWz6uzEKWmTDwMoQ4xP-0,5,nicee,10,2026-02-02 12:23:57,3.1.1,,,bn,Rocket
33,d53b0301-6ec9-492c-bcc1-39e1eef48c9d,আমি নবী উম্মত,https://play-lh.googleusercontent.com/a/ACg8ocJCjwKPVJLXQ7tQB8Lz8P3ClxcIFYtycz4bIHpdjFZjX-V_Qw=mo,5,ভালো অ্যাপস,0,2026-01-31 23:22:25,,,,bn,Rocket
34,56b80dcc-32a8-4abb-a7ad-36e442b46b9c,RUBEL HOSAIN,https://play-lh.googleusercontent.com/a-/ALV-UjX5PMBpnwAsr3dHbL1o3g0qgeaYLYKGFeN7R69Rk4DpPs66HPEQoA,5,অসাধারণ,0,2026-01-28 09:21:57,2.0.64,,,bn,Rocket
35,fb0380e4-3a8c-4d1c-9898-1a6d66274b43,saidiul hoque,https://play-lh.googleusercontent.com/a-/ALV-UjXUw8J9dFfC_A8NLJPWI8d6blmLMacwtM6kaTbiNas-GeyZq_pW,5,Ok,0,2026-01-21 21:26:58,,,,bn,Rocket
36,e9a644f8-5fcc-405a-9f4d-a347f5fa86ef,Mð Šøfîķ,https://play-lh.googleusercontent.com/a-/ALV-UjU8IjpY8YoLZCyKYVPfAMiNxKptICQMI6Q1VSrtZdi-W9TFtQ67,4,ভালো,1,2026-01-11 12:54:51,3.1.0,,,bn,Rocket
37,c8834256-5fe4-4082-8de8-a850b75895ee,Md Sahajan,https://play-lh.googleusercontent.com/a-/ALV-UjUiWul-8B_QJ5os4YG1pcKrCfUg3TBk_sSMVqegeNV-JeBVZBj9,5,খুব ভালো,5,2026-01-07 20:13:34,3.1.0,,,bn,Rocket
38,b0251d1a-82f0-4099-bc6b-2bff019e36d2,Muhammad AnwaR sheikh,https://play-lh.googleusercontent.com/a/ACg8ocKTf3yCir8WrueJKlVw-j1mzD22epYbvV6gj6j1QQOVE3v2lJWN=mo,5,রকেট আপ এ লোন ও ডিপিএস করার আবেদন চাই,73,2026-01-07 17:13:55,3.1.0,,,bn,Rocket
39,a4056f56-1d02-4b34-853d-54631176ce46,Shacheton nagorik,https://play-lh.googleusercontent.com/a/ACg8ocKYkH_Eb12bgLJqdEH_6gSXSxdB3XMYIR1mfZm1n0a8sQlOow=mo,5,ভালো এবং সহজ,0,2025-12-22 08:55:13,,,,bn,Rocket
40,f09c000b-001b-4ff0-a988-e5d61213b564,Gautam Singh Gautam Singh,https://play-lh.googleusercontent.com/a-/ALV-UjXzvR95ykqcOtOfN-5zM7w5IlLumyez0KoS2eFtqUcOJeuFDY0,5,অ্যাপসে খুব খারাপ ভিডিও পাইছি আমি,0,2025-12-18 16:52:19,,,,bn,Rocket
41,c2fe1ae3-a0c0-4d43-9de3-2f51f0c45fe6,mdkowsar ali,https://play-lh.googleusercontent.com/a-/ALV-UjVFrPC4OOW5SuXQVrvczt7Ti6SajXokadO8spF6pDmLpC18Cu4,5,good apps,0,2025-12-14 16:04:25,,,,bn,Rocket
42,fbff92f4-95e7-4873-8cbe-90ae9fd421e4,Shohedul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjWymDpEHpwoFumYiCSnEQhgNGEoDqbZic8J4b6T4ZEx9b-DJSg,5,আমি রকেট একাউন্ট খুলতে চাচ্ছি,0,2025-12-12 20:35:47,,,,bn,Rocket
43,52bcecd7-8aac-45ab-81e0-4da562a77942,MD JAHANGIR ALAM,https://play-lh.googleusercontent.com/a-/ALV-UjWP7iqqLBwh-eV8ECz4_Mr5Q7aLI_2p3ftJgvgtlUvV7ha08sreUA,5,অ্যাপটি আসলেই খুবই ভালো কিন্তু ফিঙ্গারপ্রিন্ট যুক্ত করলে ভালো হতো অন্যান্য ব্যাংক একাউন্টে অ্যাপস ফিঙ্গারপ্রিন্ট যুক্ত আছে তাই আশা করি আপনারও খুব তাড়াতাড়ি ফিঙ্গারপ্রিন্ট যুক্ত করবেন,16,2025-12-07 17:09:52,3.0.15,,,bn,Rocket
44,93444ce1-d876-4754-b9f3-333ec21af277,Mosarfhosayin Jubayr,https://play-lh.googleusercontent.com/a/ACg8ocLigBV-qEtzLj6CYh37g3hXCgq23ncFVvkIsGFePaWYNGwhLw=mo,5,গুট,3,2025-12-06 09:03:15,3.0.15,,,bn,Rocket
45,55a5fb97-d91e-4913-b5a9-7a5c1e2072ee,Jakirul Islam,https://play-lh.googleusercontent.com/a/ACg8ocLNCrp-YiZMeiNRGywPR3hIW2Dpu3rYemrFzNP8-EoPfCeB_Q=mo,2,ভালো,3,2025-11-26 10:52:01,3.0.15,,,bn,Rocket
46,52c1740d-095f-453d-b404-786ab602597b,Khokon Ail,https://play-lh.googleusercontent.com/a/ACg8ocJ7e_X_JwX5QaUXmf8W5J6_jZvnFod86OHZZEHYrMqiJ5hf3g=mo,5,good 👍,5,2025-11-23 17:59:55,3.0.15,,,bn,Rocket
47,7143ea08-f218-432a-ad03-83aaf23718c3,Abdullah Almamun,https://play-lh.googleusercontent.com/a-/ALV-UjXwHlFbufpwPWx1hzB8QvRKJDbtmLPA5km4HQr5Q9J59USVewMH7g,5,ভালো তবে পিন পরিবর্তন করতে পারছিনা,0,2025-11-17 19:27:43,3.0.13,,,bn,Rocket
48,88f47343-d72b-4730-813a-d61f6f2ff753,Win Blow,https://play-lh.googleusercontent.com/a/ACg8ocLheMrdv2gE07l-5BbxijKoc798BPuzi25HeYhdcsCB_jiACQ=mo,1,নগদ উপায় কি ভুল করছে শুধু বিকাশে NPSB করা যায়,89,2025-11-17 14:19:48,3.0.15,,,bn,Rocket
49,4dc8cc0f-0992-4596-bf3d-b26f0e4047d4,MD MOMINUL ISLAM,https://play-lh.googleusercontent.com/a-/ALV-UjVXqzt7wkHNOZuBJL_lh23GRhp8rXY5_BDN71_GV0KiJEwbMdM,5,Good,1,2025-11-14 08:42:12,3.0.13,,,bn,Rocket
50,af02ccdf-44ac-4f7c-90af-7b2eb48ad23d,Mdatikshiak Kind,https://play-lh.googleusercontent.com/a-/ALV-UjWPgIj1uq5U_UQXUQg4THV4wMVK7DIdikMD7vdY6t_5SV3yn0mV,5,ওকে,0,2025-11-13 17:23:20,,,,bn,Rocket
51,e6c651e1-a0fe-4f41-8b07-d3ead52f2d37,Mahir,https://play-lh.googleusercontent.com/a/ACg8ocKlPFJqBQ22vcR2yP9sm14lNKd9lo4WMRwbDBANuBh_Mv3ghQ=mo,5,খুব খারাপ অ্যাপস,0,2025-11-12 19:30:45,3.0.13,,,bn,Rocket
52,9ced4114-4439-4ed3-a3bf-3e07ed36af87,MDABUBOKKAR SHEIKH,https://play-lh.googleusercontent.com/a-/ALV-UjUdCLgP1NmIt2JXR_SquA1OicMGGAhAVnvEMwaYhRrGVqHAiuuBIw,5,অ্যাপসটি ভালো সার্ভিস দিচ্ছে দেশ-বিদেশ সব জায়গা থেকে ব্যবহার করা যায়,13,2025-11-02 15:05:45,3.0.13,,,bn,Rocket
53,6ee7c40a-0ea9-4653-8a8d-ca96360aa8d0,md sofikul islam,https://play-lh.googleusercontent.com/a-/ALV-UjVAEkLIBrNRqyECyfj2zeJtZzAvhSUxnLl077aI2mekprCNcQSL,5,গুড অ্যাপ,1,2025-10-31 21:09:13,3.0.13,,,bn,Rocket
54,86d2cd0d-be5e-4f7e-92eb-ee2c5119806c,Mohin Driving,https://play-lh.googleusercontent.com/a/ACg8ocIn5Syd4WGHgZU9DMdSG0KKo15L9CfwbTwRU2LkXPN1L5qGNw=mo,4,good,0,2025-10-31 18:49:01,,,,bn,Rocket
55,c2b68aad-6e62-4593-b53c-511759d02c53,Ajibur Rohman,https://play-lh.googleusercontent.com/a/ACg8ocKb-GEkuNMGlGNjVr-1k37BUsSlH43UUx_YFc8k6o5uNISwcw=mo,5,ok,1,2025-10-30 01:33:30,3.0.13,,,bn,Rocket
56,c8c5c80c-0394-422b-b2f2-ad565ee45584,আমার সোনার বাংলা,https://play-lh.googleusercontent.com/a-/ALV-UjUjTH7PEN7uo33vVlSoVWNQG7Fy10ZVE_F0jNmL5b_dwSPV5B1f,4,very nice 👍,0,2025-10-29 19:17:32,,,,bn,Rocket
57,6bcdb608-3a51-42d7-9a31-3b77545f21c8,Md Nojrul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjVkxq8DQO1Uo3KLkN4oxr6xDuTEF8YOUcJuG5FBxjmE-hKAH8Y,1,valo apss,0,2025-10-27 15:25:48,,,,bn,Rocket
58,bfabaf46-09ac-41ee-bbbf-b49e725848b9,MAHEDE MAHEDE,https://play-lh.googleusercontent.com/a/ACg8ocKiPwO4I00AklKXPfyG45KrlgnFitcMo3vBJWOzLpgqK-4oIA=mo,5,ভালো,1,2025-10-23 16:11:09,3.0.12,,,bn,Rocket
59,80b2f185-1bf5-471f-a65a-eba7ec9c7f88,Naseim Khan,https://play-lh.googleusercontent.com/a/ACg8ocLx6LFFlKOmqjjP6vs354NOEJVWzfg9RgJouLdl6c7J_JBORw=mo,5,nakjs,0,2025-10-21 13:37:00,3.0.13,,,bn,Rocket
60,5afaee58-6997-4e36-8971-80ed29634f3a,Rana,https://play-lh.googleusercontent.com/a/ACg8ocJVKrMaF9AKQc8Ww8PWn7UOAMI25_AVUxQsYON4JZsfwoSnDg=mo,5,ভালো,1,2025-10-19 18:07:55,3.0.13,,,bn,Rocket
61,6d439acd-d623-45a0-b018-ab8707f27a2e,Md robel Md robel,https://play-lh.googleusercontent.com/a-/ALV-UjWPEvHKnN0BP2SBDfUvJl4Bw3aqWSp3ENkfLQaKn-RR4M8q1Eb7,5,baregood,1,2025-10-15 17:29:05,3.0.13,,,bn,Rocket
62,c955c019-99fe-4596-a2fa-47a76f26409e,নীল আকাশ,https://play-lh.googleusercontent.com/a-/ALV-UjUMcY5YaNmZ_k1HgvqEKzij_O_ij_nJXS3F17bcR2aCS7SXDHNY,5,ভালো,0,2025-10-13 03:24:52,,,,bn,Rocket
63,1b148635-18ca-4bbd-bce2-4d98a09e5925,Dipok Halder,https://play-lh.googleusercontent.com/a-/ALV-UjWuCwPFEOPTP7OlaTLZDdSJDwopN8pHZnjXA4vk34vp_YP4P-qo,5,Valo,0,2025-10-12 18:40:34,,,,bn,Rocket
64,6b7a314c-0049-456c-8138-ce71cba0c70e,Jesmin Aktar,https://play-lh.googleusercontent.com/a/ACg8ocL_Ob-X6_kKfBVGucGFC8P0dtllsYLjoYQ9xx2EALp14Wxd9g=mo,5,ami asa kori apne 100%surokha deben,0,2025-10-08 15:15:31,,,,bn,Rocket
65,62e67f35-93b4-4bc2-8a39-fb73993f6483,Md Faruk,https://play-lh.googleusercontent.com/a/ACg8ocKYi5Ge67Io3ZyYqsmMbf7iiLpJY3y14zFyLuyol8_-GJyDxA=mo,5,ওকে,1,2025-10-08 13:00:16,3.0.13,,,bn,Rocket
66,a19a11a3-cb6a-4c2b-8b24-cbbe62db4979,md nirob,https://play-lh.googleusercontent.com/a/ACg8ocKvHt4mf0gbGxSNlDQ_kGCSSVgzyu_-neSHOROcb3GbQDwvtA=mo,2,of,0,2025-10-06 01:32:54,,,,bn,Rocket
67,f04a75f9-4e11-4281-bc99-03820a659b83,Habil islam,https://play-lh.googleusercontent.com/a/ACg8ocITdIgtKVeW-MbnRZlkii-sWTCK54YtqFjYTlJU5a-KhNvYcA=mo,5,আমি নতুন করে রকেট খুলতে চাই,17,2025-10-03 11:17:00,3.0.13,,,bn,Rocket
68,d78402d6-e73e-4be3-b3a2-81bff4f6568b,M dজাণণাতুলফেরদাউছ জাণণাতুলফেরদাউছ,https://play-lh.googleusercontent.com/a/ACg8ocIwzdDNFA3NgJwr4T03YySkqrZ6iQIvRhnZCOOA0jdMKjRhvA=mo,5,Mdjannatulferdaus,0,2025-10-01 19:04:07,3.0.13,,,bn,Rocket
69,87383d66-9938-4607-b9b0-8dd501717881,Md Billah hosain,https://play-lh.googleusercontent.com/a-/ALV-UjWxihs-QWGKm2OYSeOlxMkmrrJsIsn5Cxceb73cff8Lbeve0VJX,5,good,1,2025-10-01 18:10:44,3.0.13,,,bn,Rocket
70,55934242-ea43-4f32-8d5d-cadd9fbcd1b1,Sahadat Hosan,https://play-lh.googleusercontent.com/a/ACg8ocLcwk6g_d-8P3mgU0Jtg2GysSNzJKEm2RBNJNJsErqQ5PF6VQ=mo,5,ভালো,1,2025-09-30 11:12:39,3.0.13,,,bn,Rocket
71,ce5a2f98-f744-4e99-90bc-2c06960cbfa6,তেহেদুল মোঃ তেহেদুল মোঃ তেহেদুল মোঃ তেহেদুল মিয়া,https://play-lh.googleusercontent.com/a-/ALV-UjVWQgj3OsuGYGEooB6TFQkoL6IamhWwQYdRjDG7UAY2U7fbSfc,5,আমি তো রকেটে খুলতে পারছিনা,5,2025-09-23 12:40:21,3.0.13,,,bn,Rocket
72,a4b4385e-1dcb-42ad-ada2-d1e7f95fa5ba,Ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocJbwrBJ1D2wfU5IYJk3BdO32OwoasOtIwIEoQuBmWTXR1PwQg=mo,1,রকেট একাউন্ট হঠাৎ টাকা সহ বন্ধ করে দিচ্ছে,0,2025-09-14 23:04:02,,,,bn,Rocket
73,3fce8c9e-bbfe-462a-b488-409ea2dd657c,Mdharun Harun,https://play-lh.googleusercontent.com/a/ACg8ocK66t2v6hroKnUH_WiRkFwddxpMsoWTRaMmaObwi_cD_CyoNw=mo,5,অসাধারণ,4,2025-09-14 01:13:05,3.0.13,,,bn,Rocket
74,c3c82365-3926-45f3-a89b-0c1cf58a2eec,Mdtushararif No,https://play-lh.googleusercontent.com/a/ACg8ocKBj4q1mYmtAUC3rzA7ge4PjeK-j1KNjGByOCp_SQbSIWF9-Q=mo,5,nice,1,2025-09-11 12:03:32,3.0.12,,,bn,Rocket
75,91f8d70a-0c4e-43a0-8fbb-4aa82f8552c5,Palash Mohonto,https://play-lh.googleusercontent.com/a/ACg8ocLaDVTnjndjp0snbYXxigR5Ayd91nh7oH8IfDiOqzOdYfEAZw=mo,5,হেব্বি,6,2025-09-10 05:17:45,3.0.13,,,bn,Rocket
76,f44b7b38-0b98-4d87-8895-431cc47c0479,mdalmin mdalmin,https://play-lh.googleusercontent.com/a-/ALV-UjVFeDDISSxTz2EasOwfiA6A8pf5_k7jn7hvBAp59UVZwzr8TV0K,4,বালো,1,2025-09-09 14:42:17,3.0.13,,,bn,Rocket
77,9fa13645-1e06-4061-9b96-81a929b5b157,khorshed Alam,https://play-lh.googleusercontent.com/a-/ALV-UjVxFCOv8IXBRh4nLPFJULsEbTyRSLxjRd0VV5zc6KEzJdvK0Cw8,4,এপচে ঢুটতে পারছি না,0,2025-09-09 13:48:04,3.0.12,,,bn,Rocket
78,5e083413-c43e-4c2b-b698-bf6d99c1b4c6,Md Saimon,https://play-lh.googleusercontent.com/a-/ALV-UjXmTkutwzDz_MZAO6V5YYbZ0V855c0qSANok-C4UaZRvpMJdWI,5,😊,2,2025-09-08 06:29:56,3.0.13,,,bn,Rocket
79,3b4a4755-5787-45ec-9999-88ba5ab24b11,Md kuddus Mia,https://play-lh.googleusercontent.com/a/ACg8ocIha0pYZfDqhqh00z9RSt3RNOU0HZi-vJu8XXNkmH_QISNAoA=mo,5,খুব ভালো,0,2025-09-06 22:40:02,,,,bn,Rocket
80,6261c192-116f-4ca9-ad94-59281dd8c087,Nurjahan begom2338,https://play-lh.googleusercontent.com/a/ACg8ocIakvfya8SXqABHrpwFV_1HJv4H6EjxnCbVLBnuoXXywZWB_g=mo,5,❤️❤️❤️❤️👍👍👍,0,2025-09-02 05:10:37,,,,bn,Rocket
81,7058599e-57bb-42b1-a05e-2a4395b2ff35,Abdullah Ansari,https://play-lh.googleusercontent.com/a-/ALV-UjV8t-xSobZYnI-NHJTzRM8xWKmiaJzN5ZG6H_U400pSI35Nwug,1,এই অ্যাপটিতে একবার রেজিস্ট্রেশন করলে দ্বিতীয়বার আর এই অ্যাপটি দিয়ে একাউন্ট ডিলিট করা যায় না এবং অ্যাকাউন্ট ডিলিট করতে হলে অনেক ঝামেলা বইতে হয় যেমন অনেক কাগজপাতি ঝামেলা এবং আমি নিকটস্থ একটি ডাচ বাংলা ব্যাংকে গিয়েছিলাম বলছিল এই জায়গায় হবে না অনেক দূরের একটি ঠিকানা দিল যেটা এখান থেকে অনেক মাইল দূরে সেটা আমাদের জেলার মধ্যে এবং যে ব্যাংক থেকে আমি একাউন্টি খুলেছি সেই জায়গায়ও নাকি হইবে না,23,2025-09-01 14:20:52,3.0.12,,,bn,Rocket
82,179cb685-080e-40ed-a658-68376bc6257f,robiul Islam,https://play-lh.googleusercontent.com/a-/ALV-UjV7HchkuhucsQMdz0mgTQG0mp52w3AmhwAzINQqCh__szqjJH5X,5,মোঃ রবিউল ইসলাম,0,2025-08-27 21:15:16,,,,bn,Rocket
83,5da76b8b-df70-43ab-85a7-62c3c6f4333a,Sojib Khan,https://play-lh.googleusercontent.com/a-/ALV-UjVILNZ5t6RYJmxL4aYbk6YC_z7eDqNnG7Kaown6kQUyxlhfOkwf,5,sojibkhan,4,2025-08-26 09:28:49,3.0.12,,,bn,Rocket
84,0667a89c-553a-4429-ba2d-29e16b06b0de,md fahim,https://play-lh.googleusercontent.com/a-/ALV-UjUB0SPkq5FQZjX0Eq481fR8j6g8tIxBbncedzDvkjTvSXFW4QQ,5,অনেক ভালো অ্যাপস,0,2025-08-25 21:15:11,,,,bn,Rocket
